 Trial_ID,pos,Percent_Captures,Capture_Count,RSSI,Time_to_Discovery
1,1.2,0.10105155167991793,394,-75.28934010152284,2720.0
1,2.4,0.0979738394460118,382,-87.58638743455498,2722.0
1,3.5999999999999996,0.11797896896640164,460,-86.20869565217392,2720.0
1,4.8,0.10233393177737882,399,-88.38345864661655,2721.0
1,6.0,0.10233393177737882,399,-83.86466165413533,2720.0
1,7.199999999999999,0.10797640420620672,421,-86.30166270783847,2720.0
1,8.4,0.12028725314183124,469,-89.33475479744136,2720.0
1,9.6,0.10797640420620672,421,-89.65320665083135,2720.0
1,10.799999999999999,0.06386252885355219,249,-97.65461847389558,2720.0
1,12.0,0.07822518594511413,305,-97.9672131147541,2722.0
2,1.2,0.11960043196544276,443,-83.04740406320542,1398.0
2,2.4,0.08018358531317495,297,-94.56228956228956,1399.0
2,3.5999999999999996,0.091792656587473,340,-93.43235294117648,1399.0
2,4.8,0.08423326133909287,312,-96.67628205128206,1399.0
2,6.0,0.12661987041036718,469,-89.44136460554371,1399.0
2,7.199999999999999,0.11906047516198705,441,-89.95238095238095,1399.0
2,8.4,0.11177105831533478,414,-94.55314009661836,1399.0
2,9.6,0.11744060475161987,435,-94.05747126436782,1399.0
2,10.799999999999999,0.0939524838012959,348,-98.66666666666667,1399.0
2,12.0,0.05534557235421166,205,-99.95121951219512,1399.0
3,1.2,0.1929337038507344,486,-88.77777777777777,259.0
3,2.4,0.07105994442238983,179,-96.71508379888269,258.0
3,3.5999999999999996,0.09765780071456927,246,-97.50813008130082,259.0
3,4.8,0.025803890432711394,65,-100.01538461538462,255.0
3,6.0,0.18816990869392616,474,-95.0632911392405,259.0
3,7.199999999999999,0.1925367209210004,485,-96.05773195876289,259.0
3,8.4,0.0980547836443033,247,-99.47368421052632,259.0
3,9.6,0.12504962286621676,315,-97.95555555555555,259.0
3,10.799999999999999,0.007939658594680429,20,-101.8,210.0
3,12.0,0.0007939658594680428,2,-104.5,227.0
4,1.2,0.8716981132075472,462,-98.24025974025975,4760.0
4,3.5999999999999996,0.016981132075471698,9,-102.33333333333333,4797.0
4,6.0,0.0509433962264151,27,-101.81481481481481,4776.0
4,7.199999999999999,0.05471698113207547,29,-102.24137931034483,4767.0
4,9.6,0.005660377358490566,3,-103.0,4927.0
5,1.2,0.12503290339563042,950,-79.9557894736842,4579.0
5,2.4,0.10397473019215583,790,-90.32025316455696,4579.0
5,3.5999999999999996,0.0916030534351145,696,-89.36925287356321,4579.0
5,4.8,0.12042642800737036,915,-94.58251366120219,4579.0
5,6.0,0.11674124769676231,887,-85.89289740698986,4579.0
5,7.199999999999999,0.1280600157936299,973,-87.42857142857143,4579.0
5,8.4,0.10910765991050277,829,-90.90470446320869,4579.0
5,9.6,0.09949986838641747,756,-89.7579365079365,4579.0
5,10.799999999999999,0.044222163727296655,336,-98.36904761904762,4579.0
5,12.0,0.06133192945511977,466,-99.43776824034335,4579.0
6,1.2,0.1491377971104552,960,-86.05,3799.0
6,2.4,0.09926984620164674,639,-96.5774647887324,3799.0
6,3.5999999999999996,0.11915488581637408,767,-94.57105606258149,3799.0
6,4.8,0.09072549324219358,584,-99.21917808219177,3799.0
6,6.0,0.14230231474289265,916,-92.65174672489083,3799.0
6,7.199999999999999,0.15069131583035575,970,-93.17835051546392,3799.0
6,8.4,0.1343793692713997,865,-97.10751445086706,3799.0
6,9.6,0.10750349541711977,692,-95.78468208092485,3799.0
6,10.799999999999999,0.0029516855678110923,19,-101.94736842105263,3795.0
6,12.0,0.003883796799751437,25,-101.32,3795.0
7,1.2,0.1986641221374046,1041,-89.34101825168108,700.0
7,2.4,0.08110687022900763,425,-97.72,700.0
7,3.5999999999999996,0.08759541984732824,459,-98.01960784313725,701.0
7,4.8,0.015648854961832062,82,-100.54878048780488,706.0
7,6.0,0.18206106870229008,954,-95.66142557651992,700.0
7,7.199999999999999,0.1946564885496183,1020,-95.91176470588235,700.0
7,8.4,0.10286259541984732,539,-99.94990723562152,700.0
7,9.6,0.13091603053435114,686,-98.65743440233236,700.0
7,10.799999999999999,0.0064885496183206106,34,-102.67647058823529,716.0
8,1.2,0.5412345679012346,1096,-95.5456204379562,1900.0
8,2.4,0.03358024691358025,68,-101.67647058823529,1900.0
8,3.5999999999999996,0.054814814814814816,111,-101.29729729729729,1901.0
8,6.0,0.19950617283950617,404,-99.76980198019803,1901.0
8,7.199999999999999,0.16246913580246913,329,-99.62006079027356,1900.0
8,8.4,0.0014814814814814814,3,-103.66666666666667,2061.0
8,9.6,0.006913580246913581,14,-103.07142857142857,1903.0
9,1.2,0.11753371868978806,122,-76.71311475409836,2624.0
9,2.4,0.12427745664739884,129,-90.56589147286822,2620.0
9,3.5999999999999996,0.11849710982658959,123,-87.96747967479675,2622.0
9,4.8,0.08766859344894026,91,-92.54945054945055,2622.0
9,6.0,0.12620423892100194,131,-94.9618320610687,2622.0
9,7.199999999999999,0.10982658959537572,114,-84.34210526315789,2621.0
9,8.4,0.07129094412331406,74,-99.6891891891892,2622.0
9,9.6,0.1329479768786127,138,-87.47101449275362,2620.0
9,10.799999999999999,0.11175337186897881,116,-92.29310344827586,2622.0
10,1.2,0.11597151576805696,114,-83.13157894736842,3401.0
10,2.4,0.08240081383519837,81,-94.71604938271605,3400.0
10,3.5999999999999996,0.09766022380467955,96,-93.33333333333333,3406.0
10,4.8,0.06307222787385554,62,-97.43548387096774,3402.0
10,6.0,0.12614445574771108,124,-89.08870967741936,3401.0
10,7.199999999999999,0.11495422177009156,113,-90.14159292035399,3400.0
10,8.4,0.11495422177009156,113,-94.61061946902655,3400.0
10,9.6,0.1190233977619532,117,-94.01709401709402,3400.0
10,10.799999999999999,0.09053916581892167,89,-98.21348314606742,3400.0
10,12.0,0.0752797558494405,74,-99.66216216216216,3401.0
11,1.2,0.18518518518518517,130,-88.22307692307692,4481.0
11,2.4,0.09686609686609686,68,-98.1029411764706,4480.0
11,3.5999999999999996,0.1225071225071225,86,-97.33720930232558,4480.0
11,4.8,0.018518518518518517,13,-100.38461538461539,4486.0
11,6.0,0.1737891737891738,122,-95.22131147540983,4483.0
11,7.199999999999999,0.1737891737891738,122,-96.18032786885246,4481.0
11,8.4,0.10826210826210826,76,-99.53947368421052,4481.0
11,9.6,0.10541310541310542,74,-98.43243243243244,4480.0
11,10.799999999999999,0.01566951566951567,11,-102.45454545454545,4533.0
12,1.2,0.4573643410852713,118,-94.42372881355932,3718.0
12,2.4,0.1124031007751938,29,-100.93103448275862,3718.0
12,3.5999999999999996,0.03875968992248062,10,-101.3,3711.0
12,6.0,0.1821705426356589,47,-99.61702127659575,3719.0
12,7.199999999999999,0.14728682170542637,38,-98.86842105263158,3704.0
12,8.4,0.015503875968992248,4,-102.75,3630.0
12,9.6,0.046511627906976744,12,-102.5,3671.0
14,1.2,0.12518778167250877,750,-81.912,2219.0
14,2.4,0.1170088466032382,701,-96.33238231098431,2219.0
14,3.5999999999999996,0.08913370055082624,534,-94.9119850187266,2219.0
14,4.8,0.03355032548823235,201,-98.24875621890547,2215.0
14,6.0,0.12034718744783843,721,-88.37170596393898,2219.0
14,7.199999999999999,0.13770655983975963,825,-90.10060606060605,2219.0
14,8.4,0.11233516942079787,673,-94.66419019316493,2219.0
14,9.6,0.1255216157569688,752,-93.81117021276596,2219.0
14,10.799999999999999,0.06793523618761475,407,-97.84520884520884,2219.0
14,12.0,0.07127357703221499,427,-99.2576112412178,2219.0
15,1.2,0.1998972250770812,778,-88.48071979434447,1499.0
15,2.4,0.08093525179856115,315,-100.7015873015873,1499.0
15,3.5999999999999996,0.014645426515930112,57,-102.3859649122807,1497.0
15,4.8,0.052672147995889006,205,-99.82926829268293,1499.0
15,6.0,0.19912641315519014,775,-93.97548387096774,1499.0
15,7.199999999999999,0.2155704008221994,839,-95.98331346841478,1499.0
15,8.4,0.10534429599177801,410,-99.58536585365853,1499.0
15,9.6,0.12589928057553956,490,-98.7530612244898,1499.0
15,10.799999999999999,0.00539568345323741,21,-102.38095238095238,1482.0
15,12.0,0.0005138746145940391,2,-103.5,1442.0
16,1.2,0.5106796116504855,789,-94.52598225602028,539.0
16,6.0,0.3029126213592233,468,-99.58974358974359,539.0
16,7.199999999999999,0.1656957928802589,256,-99.09765625,539.0
16,8.4,0.0012944983818770227,2,-102.5,445.0
16,9.6,0.019417475728155338,30,-102.7,528.0
17,1.2,0.09990697674418604,1611,-75.37554314090627,1500.0
17,2.4,0.10610852713178294,1711,-87.22735242548218,1500.0
17,3.5999999999999996,0.06734883720930232,1086,-92.13627992633518,1500.0
17,4.8,0.1093953488372093,1764,-90.97562358276645,1500.0
17,6.0,0.11534883720930232,1860,-80.13225806451612,1500.0
17,7.199999999999999,0.10251162790697674,1653,-82.51845130066546,1500.0
17,8.4,0.09457364341085271,1525,-88.36327868852459,1500.0
17,9.6,0.11063565891472868,1784,-85.97533632286995,1500.0
17,10.799999999999999,0.10902325581395349,1758,-92.86120591581343,1500.0
17,12.0,0.08514728682170543,1373,-95.27603787327021,1500.0
18,1.2,0.1025433448019969,1520,-80.60592105263157,2400.0
18,2.4,0.10888484112527828,1614,-93.57434944237919,2400.0
18,3.5999999999999996,0.08203467584159752,1216,-95.20805921052632,2400.0
18,4.8,0.09269378668285772,1374,-95.0509461426492,2400.0
18,6.0,0.1245361937529515,1846,-86.56446370530878,2400.0
18,7.199999999999999,0.12871888281724347,1908,-88.96540880503144,2400.0
18,8.4,0.13337381096943937,1977,-94.25442589782499,2400.0
18,9.6,0.090804830331242,1346,-92.06537890044576,2400.0
18,10.799999999999999,0.09633677393240235,1428,-98.00490196078431,2400.0
18,12.0,0.04007285974499089,594,-100.13804713804714,2400.0
19,1.2,0.16231056446299144,1478,-87.49188092016239,3600.0
19,2.4,0.10795080166922907,983,-97.40183112919634,3600.0
19,3.5999999999999996,0.052932132659784754,482,-99.87759336099585,3600.0
19,4.8,0.07401713156160773,674,-98.87833827893175,3600.0
19,6.0,0.1976718647045904,1800,-93.675,3600.0
19,7.199999999999999,0.17625741269492642,1605,-95.95140186915887,3600.0
19,8.4,0.09532176586865802,868,-99.67396313364056,3600.0
19,9.6,0.1294750713815067,1179,-98.6208651399491,3600.0
19,10.799999999999999,0.004063254996705469,37,-102.62162162162163,3606.0
20,1.2,0.5165753067084312,1979,-93.63062152602325,4560.0
20,2.4,0.020099190811798485,77,-101.97402597402598,4561.0
20,3.5999999999999996,0.00026102845210127906,1,-106.0,4696.0
20,4.8,0.00026102845210127906,1,-105.0,4836.0
20,6.0,0.2490211433046202,954,-99.16981132075472,4560.0
20,7.199999999999999,0.16366483946750196,627,-99.28548644338117,4560.0
20,8.4,0.0028713129731140694,11,-102.54545454545455,4594.0
20,9.6,0.047246149830331506,181,-101.86187845303867,4560.0
21,1.2,0.09854198089492207,196,-74.42857142857143,3279.0
21,2.4,0.11060834590246355,220,-83.31363636363636,3279.0
21,3.5999999999999996,0.09351432880844646,186,-91.76881720430107,3278.0
21,4.8,0.09351432880844646,186,-91.90860215053763,3279.0
21,6.0,0.10005027652086476,199,-83.15075376884423,3279.0
21,7.199999999999999,0.1111111111111111,221,-84.04524886877829,3278.0
21,8.4,0.10809451985922575,215,-89.62325581395349,3279.0
21,9.6,0.10407239819004525,207,-85.44444444444444,3278.0
21,10.799999999999999,0.11362493715434892,226,-93.93362831858407,3279.0
21,12.0,0.06686777275012569,133,-99.14285714285714,3279.0
22,1.2,0.11347517730496454,224,-80.45535714285714,4059.0
22,2.4,0.10840932117527863,214,-94.57476635514018,4058.0
22,3.5999999999999996,0.08713272543059777,172,-96.17441860465117,4059.0
22,4.8,0.0845997973657548,167,-94.96407185628742,4059.0
22,6.0,0.12310030395136778,243,-86.71604938271605,4058.0
22,7.199999999999999,0.11195542046605876,221,-88.96832579185521,4059.0
22,8.4,0.11904761904761904,235,-93.14468085106382,4059.0
22,9.6,0.12360688956433637,244,-92.29918032786885,4059.0
22,10.799999999999999,0.08966565349544073,177,-98.909604519774,4059.0
22,12.0,0.03900709219858156,77,-100.12987012987013,4059.0
23,1.2,0.164578111946533,197,-86.17766497461929,2617.0
23,2.4,0.15789473684210525,189,-95.21693121693121,2618.0
23,3.5999999999999996,0.04678362573099415,56,-100.85714285714286,2615.0
23,4.8,0.06516290726817042,78,-100.25641025641026,2614.0
23,6.0,0.16040100250626566,192,-96.1875,2618.0
23,7.199999999999999,0.18045112781954886,216,-96.43981481481481,2619.0
23,8.4,0.06265664160401002,75,-98.97333333333333,2617.0
23,9.6,0.15121136173767752,181,-97.11049723756906,2618.0
23,10.799999999999999,0.01086048454469507,13,-103.0,2582.0
24,1.2,0.39322033898305087,232,-91.54310344827586,1779.0
24,2.4,0.21864406779661016,129,-99.03100775193798,1776.0
24,6.0,0.13559322033898305,80,-98.525,1776.0
24,7.199999999999999,0.14745762711864407,87,-100.34482758620689,1774.0
24,8.4,0.001694915254237288,1,-106.0,1633.0
24,9.6,0.10338983050847457,61,-100.80327868852459,1778.0
25,1.2,0.10511363636363637,111,-74.67567567567568,1058.0
25,2.4,0.09185606060606061,97,-82.45360824742268,1056.0
25,3.5999999999999996,0.10037878787878787,106,-87.17924528301887,1057.0
25,4.8,0.10227272727272728,108,-92.88888888888889,1059.0
25,6.0,0.10890151515151515,115,-80.75652173913043,1059.0
25,7.199999999999999,0.09659090909090909,102,-83.62745098039215,1058.0
25,8.4,0.10132575757575757,107,-87.66355140186916,1059.0
25,9.6,0.10037878787878787,106,-84.58490566037736,1059.0
25,10.799999999999999,0.09185606060606061,97,-91.85567010309278,1055.0
25,12.0,0.10132575757575757,107,-96.18691588785046,1059.0
26,1.2,0.1067472306143001,106,-79.66037735849056,397.0
26,2.4,0.12185297079556898,121,-87.94214876033058,399.0
26,3.5999999999999996,0.11379657603222558,113,-92.75221238938053,399.0
26,4.8,0.09164149043303121,91,-98.42857142857143,396.0
26,6.0,0.1067472306143001,106,-87.00943396226415,398.0
26,7.199999999999999,0.10876132930513595,108,-89.12037037037037,398.0
26,8.4,0.11983887210473314,119,-94.22689075630252,396.0
26,9.6,0.11983887210473314,119,-90.78151260504201,397.0
26,10.799999999999999,0.08559919436052367,85,-98.0,394.0
26,12.0,0.025176233635448138,25,-100.52,390.0
27,1.2,0.1743827160493827,113,-86.47787610619469,261.0
27,2.4,0.10802469135802469,70,-92.07142857142857,261.0
27,3.5999999999999996,0.10493827160493827,68,-97.11764705882354,263.0
27,4.8,0.007716049382716049,5,-102.0,304.0
27,6.0,0.14660493827160495,95,-93.47368421052632,260.0
27,7.199999999999999,0.1712962962962963,111,-95.13513513513513,263.0
27,8.4,0.1095679012345679,71,-98.04225352112677,261.0
27,9.6,0.16049382716049382,104,-96.58653846153847,263.0
27,10.799999999999999,0.016975308641975308,11,-101.72727272727273,275.0
28,1.2,0.3515151515151515,116,-92.73275862068965,923.0
28,2.4,0.24242424242424243,80,-97.275,924.0
28,3.5999999999999996,0.00909090909090909,3,-101.66666666666667,1067.0
28,6.0,0.1787878787878788,59,-98.42372881355932,922.0
28,7.199999999999999,0.10303030303030303,34,-100.32352941176471,924.0
28,8.4,0.00909090909090909,3,-103.0,924.0
28,9.6,0.10606060606060606,35,-99.54285714285714,923.0
29,1.2,0.10831460674157303,241,-74.51867219917013,1760.0
29,2.4,0.10382022471910113,231,-81.41125541125541,1761.0
29,3.5999999999999996,0.10292134831460674,229,-86.17903930131004,1761.0
29,4.8,0.08089887640449438,180,-92.92222222222222,1760.0
29,6.0,0.10202247191011236,227,-80.8898678414097,1761.0
29,7.199999999999999,0.10382022471910113,231,-83.1038961038961,1760.0
29,8.4,0.11685393258426967,260,-87.78076923076924,1760.0
29,9.6,0.10382022471910113,231,-84.83116883116882,1761.0
29,10.799999999999999,0.08853932584269662,197,-91.86294416243655,1761.0
29,12.0,0.08898876404494382,198,-96.13131313131314,1760.0
30,1.2,0.12173913043478261,238,-80.0546218487395,2841.0
30,2.4,0.12276214833759591,240,-87.76666666666667,2842.0
30,3.5999999999999996,0.08388746803069054,164,-92.64024390243902,2841.0
30,4.8,0.12173913043478261,238,-97.94117647058823,2840.0
30,6.0,0.10843989769820972,212,-86.65094339622641,2841.0
30,7.199999999999999,0.12327365728900255,241,-88.9253112033195,2840.0
30,8.4,0.09769820971867008,191,-94.09947643979058,2841.0
30,9.6,0.10946291560102302,214,-91.3785046728972,2841.0
30,10.799999999999999,0.09565217391304348,187,-97.67379679144385,2840.0
30,12.0,0.015345268542199489,30,-101.2,2872.0
31,1.2,0.1752021563342318,260,-86.64615384615385,3500.0
31,2.4,0.11118598382749326,165,-91.12121212121212,3501.0
31,3.5999999999999996,0.1105121293800539,164,-96.46341463414635,3501.0
31,4.8,0.014150943396226415,21,-101.52380952380952,3507.0
31,6.0,0.16846361185983827,250,-93.196,3500.0
31,7.199999999999999,0.15498652291105122,230,-95.15217391304348,3504.0
31,8.4,0.09905660377358491,147,-98.38095238095238,3500.0
31,9.6,0.15363881401617252,228,-97.18859649122807,3501.0
31,10.799999999999999,0.012803234501347708,19,-102.15789473684211,3515.0
32,1.2,0.341688654353562,259,-92.91891891891892,4161.0
32,2.4,0.23878627968337732,181,-98.06077348066299,4160.0
32,3.5999999999999996,0.030343007915567283,23,-102.3913043478261,4163.0
32,6.0,0.19129287598944592,145,-98.64827586206897,4162.0
32,7.199999999999999,0.11345646437994723,86,-99.98837209302326,4161.0
32,8.4,0.00395778364116095,3,-102.0,4343.0
32,9.6,0.08047493403693931,61,-100.39344262295081,4162.0
33,1.2,0.21673003802281368,57,-79.03508771929825,4820.0
33,2.4,0.10646387832699619,28,-82.89285714285714,4829.0
33,3.5999999999999996,0.12167300380228137,32,-88.15625,4820.0
33,4.8,0.11787072243346007,31,-93.25806451612904,4825.0
33,6.0,0.11026615969581749,29,-80.51724137931035,4830.0
33,8.4,0.11406844106463879,30,-88.1,4834.0
33,9.6,0.10646387832699619,28,-85.64285714285714,4837.0
33,12.0,0.10646387832699619,28,-95.39285714285714,4833.0
34,1.2,0.1297071129707113,31,-81.35483870967742,3199.0
34,2.4,0.13389121338912133,32,-90.59375,3199.0
34,3.5999999999999996,0.1087866108786611,26,-95.38461538461539,3198.0
34,4.8,0.02092050209205021,5,-101.8,3048.0
34,6.0,0.09205020920502092,22,-86.0,3181.0
34,7.199999999999999,0.13807531380753138,33,-90.12121212121212,3184.0
34,8.4,0.13807531380753138,33,-94.36363636363636,3195.0
34,9.6,0.13807531380753138,33,-92.84848484848484,3195.0
34,10.799999999999999,0.06694560669456066,16,-99.6875,3196.0
34,12.0,0.03347280334728033,8,-100.25,3186.0
35,1.2,0.13756613756613756,26,-85.53846153846153,3852.0
35,2.4,0.12698412698412698,24,-91.83333333333333,3849.0
35,3.5999999999999996,0.1693121693121693,32,-96.875,3852.0
35,6.0,0.14814814814814814,28,-92.14285714285714,3854.0
35,7.199999999999999,0.15343915343915343,29,-94.6896551724138,3841.0
35,8.4,0.10582010582010581,20,-97.4,3852.0
35,9.6,0.15873015873015872,30,-96.43333333333334,3854.0
36,1.2,0.4696969696969697,31,-94.3225806451613,2592.0
36,2.4,0.15151515151515152,10,-100.3,2567.0
36,6.0,0.22727272727272727,15,-98.8,2592.0
36,7.199999999999999,0.15151515151515152,10,-99.2,2558.0
